puzis SotA 2, operation = add, graph nodes = 921, graph edges 3832, edge stream size = 200, groups size = 10, number of groups = 10
1, 20.698575735092163
2, 41.1455864906311
3, 61.71064257621765
4, 82.29370594024658
5, 102.85120463371277
6, 123.37610030174255
7, 144.02513074874878
8, 164.43532705307007
9, 184.88168382644653
10, 205.41851425170898
11, 226.0165114402771
12, 246.44558572769165
13, 266.8741443157196
14, 287.34956073760986
15, 307.8156228065491
16, 328.3891077041626
17, 348.84493613243103
18, 369.43327164649963
19, 389.8945710659027
20, 410.3652515411377
21, 430.9279112815857
22, 451.4714283943176
23, 472.112731218338
24, 492.64248156547546
25, 513.1266520023346
26, 533.6238489151001
27, 554.2305941581726
28, 574.8763408660889
29, 595.4062044620514
30, 615.9599287509918
31, 636.4521176815033
32, 657.0802252292633
33, 677.6767876148224
34, 698.1399886608124
35, 718.6198728084564
36, 739.0510704517365
37, 759.6483156681061
38, 780.2045769691467
39, 800.812915802002
40, 821.3581807613373
41, 841.8879723548889
42, 862.4043319225311
43, 882.8741569519043
44, 903.4256987571716
45, 923.9450283050537
46, 944.406466960907
47, 964.8594636917114
48, 985.331848859787
49, 1005.9069757461548
50, 1026.4153237342834
51, 1046.8887584209442
52, 1067.4251594543457
53, 1088.039922952652
54, 1108.6910934448242
55, 1129.1573054790497
56, 1149.7052068710327
57, 1170.2784934043884
58, 1190.7672846317291
59, 1211.4182615280151
60, 1231.8803844451904
61, 1252.3676624298096
62, 1272.9233570098877
63, 1293.4819560050964
64, 1313.9467990398407
65, 1334.474488735199
66, 1354.9631474018097
67, 1375.5877802371979
68, 1396.0563583374023
69, 1416.5587706565857
70, 1437.1361830234528
71, 1457.6753542423248
72, 1478.2835698127747
73, 1498.748235464096
74, 1519.2602298259735
75, 1539.9517540931702
76, 1560.4646534919739
77, 1581.0956645011902
78, 1601.6187756061554
79, 1622.3876490592957
80, 1642.8506853580475
81, 1663.3685402870178
82, 1683.984456062317
83, 1704.5374023914337
84, 1725.1598551273346
85, 1745.674470424652
86, 1766.4964470863342
87, 1786.9861838817596
88, 1807.5170044898987
89, 1828.3566451072693
90, 1848.8685159683228
91, 1869.4418332576752
92, 1890.202885389328
93, 1910.748812198639
94, 1931.3029346466064
95, 1951.975824356079
96, 1972.6286239624023
97, 1993.1907098293304
98, 2013.720594406128
99, 2034.472214460373
100, 2054.982024908066
101, 2075.5088996887207
102, 2096.0761585235596
103, 2116.703168153763
104, 2137.257915019989
105, 2157.784823656082
106, 2178.5595047473907
107, 2199.0624883174896
108, 2219.6168978214264
109, 2240.2545063495636
110, 2260.8233869075775
111, 2281.455938577652
112, 2302.0852370262146
113, 2322.703786611557
114, 2343.2759568691254
115, 2364.088838338852
116, 2384.738047838211
117, 2405.34024477005
118, 2426.01739692688
119, 2446.5870308876038
120, 2467.354726791382
121, 2487.976638317108
122, 2508.622020483017
123, 2529.3223617076874
124, 2550.0211386680603
125, 2570.630119085312
126, 2591.2835483551025
127, 2611.83073925972
128, 2632.3947422504425
129, 2652.9334309101105
130, 2673.458669424057
131, 2694.109843969345
132, 2714.7034204006195
133, 2735.4250400066376
134, 2755.9283006191254
135, 2776.533898830414
136, 2797.2396903038025
137, 2817.8897507190704
138, 2838.5175111293793
139, 2859.0016083717346
140, 2879.562168598175
141, 2900.050793647766
142, 2920.5062325000763
143, 2941.1087107658386
144, 2961.7346630096436
145, 2982.223319530487
146, 3002.699457168579
147, 3023.226319551468
148, 3043.8785247802734
149, 3064.5034897327423
150, 3085.0716259479523
151, 3105.560969352722
152, 3126.3284657001495
153, 3146.9878005981445
154, 3167.620749235153
155, 3188.3376648426056
156, 3209.139217853546
157, 3229.7126297950745
158, 3250.2670769691467
159, 3271.023811817169
160, 3291.772474050522
161, 3312.41862988472
162, 3333.1102361679077
163, 3353.8429799079895
164, 3374.544196844101
165, 3395.3932530879974
166, 3416.1156837940216
167, 3436.8067808151245
168, 3457.5043733119965
169, 3478.1273901462555
170, 3498.740777015686
171, 3519.4613926410675
172, 3540.118398666382
173, 3560.780212879181
174, 3581.5101175308228
175, 3602.323080062866
176, 3622.9756479263306
177, 3643.7478725910187
178, 3664.6086852550507
179, 3685.2466673851013
180, 3705.9576959609985
181, 3726.7922637462616
182, 3747.5113558769226
183, 3768.162530183792
184, 3788.8937697410583
185, 3809.5155370235443
186, 3830.2696788311005
187, 3850.9075796604156
188, 3871.604442834854
189, 3892.2743906974792
190, 3912.9315795898438
191, 3933.6141817569733
192, 3954.351991176605
193, 3974.9944508075714
194, 3995.6088678836823
195, 4016.4723942279816
196, 4037.246988296509
197, 4057.909177303314
198, 4078.5436985492706
199, 4099.293748140335
200, 4119.914530277252
