puzis SotA 2, operation = remove, graph nodes = 500, graph edges 7684, edge stream size = 50, groups size = 5, number of groups = 5
1, 92.1063262195122, 98.1171875
2, 90.351171875, 96.3671875
3, 90.2126524390244, 96.1640625
4, 89.67454268292683, 95.63671875
5, 89.7983993902439, 95.6171875
6, 89.67082698170732, 95.6171875
7, 89.66377667682927, 95.6640625
8, 89.30964176829268, 95.31640625
9, 89.47341844512195, 95.4140625
10, 89.346484375, 95.3671875
11, 89.45064786585365, 95.4140625
12, 89.194140625, 95.3203125
13, 89.31612042682927, 95.3671875
14, 89.3599609375, 95.3671875
15, 89.43283155487805, 95.4140625
16, 89.198828125, 95.3203125
17, 89.47151295731707, 95.4140625
18, 89.4429306402439, 95.3671875
19, 89.44388338414635, 95.4140625
20, 89.334765625, 95.3671875
21, 89.5201981707317, 95.4140625
22, 89.42520960365853, 95.3515625
23, 89.53467987804878, 95.3515625
24, 89.31396484375, 95.39453125
25, 89.35289634146342, 95.390625
26, 89.47237042682927, 95.39453125
27, 89.36953125, 95.3515625
28, 89.231640625, 95.3359375
29, 89.3455078125, 95.3515625
30, 89.20927734375, 95.32421875
31, 89.338671875, 95.3515625
32, 89.2921112804878, 95.34765625
33, 89.37947789634147, 95.3515625
34, 89.28963414634147, 95.34765625
35, 89.4587461890244, 95.39453125
36, 89.355078125, 95.39453125
37, 89.41129954268293, 95.39453125
38, 89.45619419642857, 95.3515625
39, 89.25057164634147, 95.3828125
40, 89.27400914634147, 95.30859375
41, 89.3943407012195, 95.3515625
42, 89.3875762195122, 95.39453125
43, 89.3882431402439, 95.3515625
44, 89.208984375, 95.30859375
45, 89.24104420731707, 95.3515625
46, 89.44197789634147, 95.39453125
47, 89.338671875, 95.3515625
48, 89.50886051829268, 95.39453125
49, 89.36451981707317, 95.3515625
50, 89.4952362804878, 95.39453125
