thesis gbc, operation = remove, graph nodes = 1000, graph edges 5952, edge stream size = 100, groups size = 10, number of groups = 10
1, 52.87202453613281
2, 79.59011793136597
3, 106.6936719417572
4, 132.46225666999817
5, 158.57918047904968
6, 186.85707998275757
7, 213.5741364955902
8, 239.00617003440857
9, 265.4614996910095
10, 290.9284327030182
11, 316.76369166374207
12, 343.1515254974365
13, 368.9344780445099
14, 394.9028968811035
15, 420.5258266925812
16, 446.37464022636414
17, 472.5447111129761
18, 498.5905055999756
19, 524.1866762638092
20, 553.4925405979156
21, 580.0279996395111
22, 605.9507064819336
23, 631.7658967971802
24, 657.5424811840057
25, 687.2684092521667
26, 713.6542763710022
27, 739.7432188987732
28, 765.9982361793518
29, 792.4836182594299
30, 818.5267910957336
31, 845.5461752414703
32, 871.7636957168579
33, 898.0026075839996
34, 929.8439004421234
35, 956.8541765213013
36, 986.1276831626892
37, 1012.1110107898712
38, 1038.2013890743256
39, 1066.3604209423065
40, 1092.517275094986
41, 1119.7599759101868
42, 1147.0790584087372
43, 1175.7384066581726
44, 1204.0723254680634
45, 1230.299069404602
46, 1257.5489246845245
47, 1284.0733358860016
48, 1310.7078459262848
49, 1336.6640536785126
50, 1363.3328757286072
51, 1389.7904934883118
52, 1416.5743460655212
53, 1443.0612263679504
54, 1469.007572889328
55, 1496.6863799095154
56, 1522.8907804489136
57, 1549.651696920395
58, 1577.982207775116
59, 1603.8156080245972
60, 1630.0543563365936
61, 1658.9029908180237
62, 1688.7544949054718
63, 1717.4661848545074
64, 1743.624270915985
65, 1770.045018196106
66, 1796.0313372612
67, 1821.7429308891296
68, 1855.130226135254
69, 1881.7457633018494
70, 1908.605438709259
71, 1934.6884226799011
72, 1961.458999156952
73, 1988.457509279251
74, 2016.0599083900452
75, 2042.5201036930084
76, 2069.6542267799377
77, 2098.0039155483246
78, 2124.844351053238
79, 2151.862643957138
80, 2179.116871356964
81, 2205.5896377563477
82, 2234.502010822296
83, 2261.714745283127
84, 2289.58571600914
85, 2317.7976183891296
86, 2344.569101333618
87, 2375.155977010727
88, 2402.189662218094
89, 2428.504679441452
90, 2456.651598215103
91, 2484.37926697731
92, 2512.484055042267
93, 2539.769554376602
94, 2570.752311706543
95, 2597.7525351047516
96, 2624.689036130905
97, 2651.467188835144
98, 2678.4895391464233
99, 2710.9101099967957
100, 2737.5020389556885
