thesis gbc 2, operation = remove, graph nodes = 1000, graph edges 5952, edge stream size = 50, groups size = 3, number of groups = 1
1, 225.01266094073497, 268.8046875
2, 237.66578851744185, 269.05078125
3, 237.40104166666666, 265.921875
4, 236.99326795212767, 268.0625
5, 237.40652901785714, 267.01953125
6, 238.58840460526315, 269.21875
7, 237.4529513888889, 269.05859375
8, 236.4287109375, 267.43359375
9, 238.24533420138889, 268.37890625
10, 237.4183933423913, 268.6875
11, 237.0088488520408, 268.046875
12, 237.5546875, 268.32421875
13, 235.96800595238096, 265.81640625
14, 237.7538060897436, 267.58984375
15, 238.0088605182927, 269.13671875
16, 237.15791223404256, 268.0546875
17, 235.4489453125, 268.79296875
18, 235.71895032051282, 267.2109375
19, 237.13978794642858, 266.01171875
20, 236.9712975543478, 266.546875
21, 237.2181555706522, 268.3046875
22, 238.15603298611111, 267.76171875
23, 237.32387152777778, 268.4375
24, 237.282734375, 269.01953125
25, 235.54272151898735, 265.90234375
26, 238.40172697368422, 269.18359375
27, 237.257431402439, 265.96484375
28, 238.3338341346154, 269.18359375
29, 237.22135416666666, 265.9921875
30, 237.3123224431818, 267.33203125
31, 237.80185546875, 267.88671875
32, 236.87267287234042, 266.71484375
33, 237.82222020348837, 269.01953125
34, 237.57741477272728, 267.953125
35, 237.88740234375, 268.37109375
36, 237.24283854166666, 266.5625
37, 236.99839154411765, 268.44140625
38, 237.42810639880952, 267.39453125
39, 237.58984375, 267.05859375
40, 237.51802201704547, 268.53515625
41, 236.06488715277777, 268.98828125
42, 236.19083921370967, 266.78515625
43, 235.0434718276515, 269.00390625
44, 236.83440290178572, 268.99609375
45, 236.35149949596774, 267.8046875
46, 236.90958658854166, 266.24609375
47, 236.48918269230768, 265.7578125
48, 237.81770833333334, 268.47265625
49, 236.46991502192984, 266.98828125
50, 237.41629464285714, 269.11328125
